Day;DateReported;LastContactDaySimulation;LastContactDay;EventDate;IdCase;IdPerson;Intensity;TypeOfContact;IdPlace;CaseFam;CaseFirstName;CaseLastName;CaseSex;CaseOccupation;CaseAge;CaseDateOfBirth;CaseMaritalState;CasePhone1;CasePhone1Type;CasePhone2;CasePhone2Type;CaseEMail;CaseIdPlace;CaseIdLGAGeo;CaseState;CaseStateShort;CaseLGA;CaseLGAShort;CaseIdLGA;CaseIdPlaceLGA;CaseLon;CaseLat;CaseLocality;CaseStreet;CaseTypeOfPlace;Fam;FirstName;LastName;Sex;Occupation;Age;DateOfBirth;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;EventIdLGAGeo;EventState;EventStateShort;EventLGA;EventLGAShort;EventIdLGA;EventIdPlaceLGA;EventLon;EventLat;EventLocality;EventStreet;EventTypeOfPlace;EventPlaceName;IdUser
24;2015-06-24;0;8;2015-06-08;870;809;2;had direct physical contact with the body of the case (alive or dead);1129;545;Abieyuwa;Ajudua;female;soldier;53;1961-09-29;married (and not separated);+234-809-6271917;mobile;;;abieyuwa.ajudua@sormas.ng;1210;766;Kano;KN;Kumbotso;KBT;4;10;11.959739373475191;8.49819520649085;Gaida;Iyare Lane;Home;115;Adesoye;Oshaniwa;female;postal worker (postman or -woman);38;1976-08-31;living common law;+234-703-2794573;mobile;0705-7526172;mobile;adesoye.oshaniwa@snft.ng;1129;268;Kano;KN;Gwarzo;GRZ;3;329;11.968112379357741;8.037378937152019;Jamaa;Crowthe Street;Home;268;Kano;KN;Gwarzo;GRZ;3;329;11.968112379357741;8.037378937152019;Jamaa;Crowthe Street;Home;;SUO-KN-GRZ-1
24;2015-06-24;0;8;2015-06-08;1284;1342;2;had direct physical contact with the body of the case (alive or dead);1780;598;Adesoye;Novia;female;rail vehicle mechanic;60;1954-08-13;separated (not living common law);+234-802-5691087;mobile;;;adesoye.novia@ebokon.org;1779;764;Kano;KN;Kiru;KKU;5;179;11.630976806201875;8.148398476588818;Almajiri;Akwu-Ukwu Street;Home;308;Osahon;Aradeon;male;craft glassmaker;42;1972-08-28;married (and not separated);+234-809-6830801;mobile;0705-3395931;mobile;osahon.aradeon@sormas-n.ng;1931;764;Kano;KN;Kiru;KKU;5;331;11.516036744115722;8.051499992724464;Gidan Sani;Challenge Road;Home;764;Kano;KN;Kiru;KKU;5;180;11.630434336425857;8.192518556767626;Ungwan Arna;Imuwahen Str;Hospital;Daura Health Post;SUO-KN-KKU-1
24;2015-06-24;0;8;2015-06-08;1667;1608;3;touched or shared the linens, clothes, or dishes of the case;2234;679;Oladipo;Onyemachi;male;physician;59;1956-12-04;living common law;+234-64-7184903;landline;064-371406;landline;o.onyemachi@ebokon.edu;2295;752;Kano;KN;Nassarawa;NSR;6;295;12.047175633399082;8.552907690527555;Sabon Gari;Azuminini Street;Home;751;Kenedelichiku;Oluehi;male;soldier;59;1956-01-26;living common law;0818-3582974;mobile;;;kenedelichiku.oluehi@snft.com;2234;752;Kano;KN;Nassarawa;NSR;6;234;12.004967928651492;8.575201997097102;Gama;Chief Edmond Ugo Avenue;Home;752;Kano;KN;Nassarawa;NSR;6;234;12.004967928651492;8.575201997097102;Gama;Chief Edmond Ugo Avenue;Home;;SUO-KN-NSR-1
24;2015-06-24;0;8;2015-06-08;2617;2735;4;slept, ate, or spent time in the same household or room as the case;3774;563;Umahi;Ezinwa;male;nurse;35;1979-12-26;single (not living common law);+234-803-7123622;mobile;;;umahi.ezinwa@sormas-n.ng;3717;614;Oyo;OY;Ibarapa North;AYT;10;117;7.663899938966262;3.0030396903734573;Gbelekale;Sola Oluwole Street;Home;390;Ighogbetine;Egwuekwe;male;mechanic (measurement and control technician);53;1961-06-09;widowed (not living common law);0705-9627953;mobile;;;ighogbetine.egwuekwe@sormas-n.ng;3664;614;Oyo;OY;Ibarapa North;AYT;10;64;7.711058963350652;3.0975609486714966;Aje Ibon;Gumel to Maigatari Road;Home;614;Oyo;OY;Ibarapa North;AYT;10;174;7.703331905881401;3.0082616991906583;Atilola Bale;Eletu Ogabi Street;Home;;SUO-OY-AYT-1
24;2015-06-24;0;8;2015-06-08;3303;3142;3;touched or shared the linens, clothes, or dishes of the case;4579;644;Gberbo;Ojomoh;female;glass production worker (worker in the glass industry);64;1950-11-19;single (not living common law);0703-4381103;mobile;;;gberbo.ojomoh@sormas.ng;4526;65;Oyo;OY;Kajola;KEH;12;126;8.071206857764876;3.353138791370673;Olose;Ogbuagu Crescent;Home;147;Mesoma;Isibor;female;student;20;1995-02-20;living common law;0803-3856702;mobile;;;mesoma.isibor@sormas-n.net;4420;65;Oyo;OY;Kajola;KEH;12;20;7.987027207472291;3.416217498660818;Odunaro;Amujiogu Avenue;Home;65;Oyo;OY;Kajola;KEH;12;179;7.972548876413654;3.4255423829049225;Adekunle;Chief Ozor Close;Home;;SUO-OY-KEH-1
24;2015-06-24;0;8;2015-06-08;4262;4263;5;;6042;365;Chinenye;Bird;female;printing technician;28;1986-06-18;separated (not living common law);0806-6922229;mobile;;;c.bird@sormas-n.org;6042;491;Oyo;OY;Saki West;SHK;16;42;8.70421773074191;3.106189068820485;Shaki;Harbour Road;Home;368;Odera;Akabueze;female;hydrologist;57;1958-03-28;married (and not separated);+234-706-6522310;mobile;+234-801-7807973;mobile;odera.akabueze@sormas-n.org;6312;491;Oyo;OY;Saki West;SHK;16;312;8.753131387250496;3.3721924340441847;Igbaobe;Artisan Market Road;Home;491;Oyo;OY;Saki West;SHK;16;42;8.70421773074191;3.106189068820485;Shaki;Harbour Road;Home;;SUO-OY-SHK-1
24;2015-06-24;0;8;2015-06-08;4433;4488;2;had direct physical contact with the body of the case (alive or dead);6297;631;Obiora;Osanebi;male;ticket collector (inspector);37;1978-01-19;living common law;+234-38-5181770;landline;+234-806-2333750;mobile;obiora.osanebi@sormas.org;6086;491;Oyo;OY;Saki West;SHK;16;86;8.723840527752797;3.2054108598050393;Babo;Asata Street;Home;452;Adaze;Mudasiru;male;physician;33;1981-12-23;living common law;+234-703-4408178;mobile;;;adaze.mudasiru@sormas.ng;6070;491;Oyo;OY;Saki West;SHK;16;70;8.670941193664264;3.13806301629249;Tenleke;Hadejia Road;Home;491;Oyo;OY;Saki West;SHK;16;297;8.509140426856943;3.1621948415912264;Sekona;Ogwofia Street;Hospital;Zindiwa Dispensary;SUO-OY-SHK-1
24;2015-06-24;3;9;2015-06-09;444;260;4;slept, ate, or spent time in the same household or room as the case;441;458;Oluwabunmi;Aikhionbare;male;refrigeration engineer (refrigeration mechanic);47;1967-06-17;married (and not separated);0703-4643796;mobile;0803-6693002;mobile;oluwabunmi.aikhionbare@ebokon.org;604;296;Kano;KN;Dawakin Tofa;DTF;2;204;12.177326445561278;8.292386555796455;Kunnawa;Ama-Abor Street;Home;117;Oyindamola;Ikimi;female;sales manager;54;1960-09-18;separated (not living common law);+234-64-2236538;landline;+234-818-3382686;mobile;o.ikimi@sormas-n.ng;320;735;Kano;KN;Albasu;ABS;1;320;11.699738843730122;9.038106983910492;Acika;Oluwasijibomi Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;41;12.1282360008557;8.406886370000551;Garun Iya;Press Lane;Hospital;Yatsi Health Post;SUO-KN-DTF-1
24;2015-06-24;3;9;2015-06-09;1375;1376;5;;1907;99;Wuraola;Akpovi;female;building machine operator;48;1966-01-10;living common law;0813-4932373;mobile;;;w.akpovi@snft.ng;1605;764;Kano;KN;Kiru;KKU;5;5;11.536525511898464;8.045048033871026;Zanginawa;Udi Street;Home;61;Nnaemeka;Uche;male;school pupil;16;1999-11-01;single (not living common law);+234-806-2750477;mobile;;;nnaemeka.uche@sormas.org;1913;764;Kano;KN;Kiru;KKU;5;313;11.47475449331338;8.13449274925751;Gidan Sarkin Noma;Market Street;Home;764;Kano;KN;Kiru;KKU;5;307;11.708818706103013;8.111284320753974;Tabo;Barrister S N Oguh Drive;Home;;SUO-KN-KKU-1
24;2015-06-24;4;10;2015-06-10;920;1273;5;;1523;57;Oludare;Alli;male;fashion designer;34;1981-05-13;widowed (not living common law);+234-801-8881656;mobile;;;oludare.alli@sormas-n.ng;1340;766;Kano;KN;Kumbotso;KBT;4;140;11.936742036240595;8.563740812699075;Gra;Chief Hyacinth Udeani Street;Home;374;Nkimdi;Fatai;male;livestock farmer;49;1965-06-17;widowed (not living common law);+234-801-4532902;mobile;;;nkimdi.fatai@ebokon.ng;1764;764;Kano;KN;Kiru;KKU;5;164;11.610406609261045;8.174230436272483;Gwanki;Oba Aladejobi Street;Home;766;Kano;KN;Kumbotso;KBT;4;323;11.900960876942895;8.4687373182801;Rinji;King George V Road;Home;;SUO-KN-KBT-1
24;2015-06-24;5;10;2015-06-10;799;1028;5;;1274;184;Osose;Trill;female;soldier;21;1994-11-02;married (and not separated);0802-5679142;mobile;064-9977368;landline;osose.trill@sormas-n.ng;870;268;Kano;KN;Gwarzo;GRZ;3;70;11.927057662210839;7.941179364441997;Jambahagawa;Babs Ladipo Street;Home;758;Ozor;Kanayo;male;apprentice;15;2000-04-20;single (not living common law);0803-2148234;mobile;0705-3801810;mobile;ozor.kanayo@snft.ng;1434;766;Kano;KN;Kumbotso;KBT;4;234;11.898392630061368;8.47249904807934;Dan Auta;Olamijuyin Avenue;Home;766;Kano;KN;Kumbotso;KBT;4;74;11.910629004277162;8.445433459456856;Kuyan;Alile Close;Home;;SUO-KN-KBT-1
24;2015-06-24;5;10;2015-06-10;1271;1490;4;slept, ate, or spent time in the same household or room as the case;1915;476;Oluwaseyanu;Kyari;female;school pupil;14;2001-03-05;single (not living common law);064-8880327;landline;;;o.kyari@snft.net;1759;764;Kano;KN;Kiru;KKU;5;159;11.47132060581761;8.141052578224059;Kapangaru;Omofonmwan street;Home;507;Chicobe;Akpala;female;soldier;53;1962-02-28;single (not living common law);+234-64-1444449;landline;;;chicobe.akpala@sormas-n.ng;2076;752;Kano;KN;Nassarawa;NSR;6;76;12.01944120892471;8.595262770317278;Tudun Wada;Nassarawa Street;Home;764;Kano;KN;Kiru;KKU;5;315;11.510365257767669;8.10772204221496;Sagondere;Akwaeze Street;Home;;SUO-KN-KKU-1
24;2015-06-24;5;10;2015-06-10;3643;3406;2;had direct physical contact with the body of the case (alive or dead);5205;76;Uche;Gobir;male;rubber operator (rubber process operative);63;1951-11-26;widowed (not living common law);0708-4372492;mobile;0813-3414447;mobile;u.gobir@sormas-n.org;4893;360;Oyo;OY;Irepo;KSH;13;93;9.016440383430734;3.89694545309068;Komi;Abuja Line;Home;546;Oluwatitofunmi;Abdullahi;female;physician;28;1987-02-27;separated (not living common law);+234-805-4937188;mobile;0708-8320642;mobile;oluwatitofunmi.abdullahi@sormas-n.ng;4886;360;Oyo;OY;Irepo;KSH;13;86;8.92311889907854;4.065858800109335;Eleke;Bonny Road;Home;334;Oyo;OY;Ibadan North West;NRK;14;5;7.3915025217516295;3.8886389235037626;Odo Ona;Chief Ekwueme Street;Home;;SUO-OY-NRK-1
24;2015-06-24;7;11;2015-06-11;430;190;5;;426;117;Kenya;Ikimi;female;physician;52;1963-03-25;separated (not living common law);0703-6405261;mobile;;;kenya.ikimi@ebokon.ng;587;296;Kano;KN;Dawakin Tofa;DTF;2;187;12.105281685688318;8.398880152274566;Duwatsu;Dan Tatashi to Gwarzo Road;Home;451;Eraikhoba;Ezeji;female;metal turner;19;1995-10-16;living common law;0802-7486093;mobile;+234-64-1754603;landline;e.ezeji@ebokon.ng;262;735;Kano;KN;Albasu;ABS;1;262;11.713859630021176;9.008285171526397;Sakwaya;Alhaji Lateef Adams Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;26;12.092446603617242;8.403219078108744;Geza Yangia;Obazuwa Str;Hospital;Danguguwa Health Post;SUO-KN-DTF-1
24;2015-06-24;7;11;2015-06-11;3415;3197;2;had direct physical contact with the body of the case (alive or dead);4575;327;Ifeanyi;Eteimo;male;orthopaedic shoemaker (orthopaedic bootmaker);64;1951-05-22;widowed (not living common law);+234-803-7268809;mobile;038-5940484;landline;i.eteimo@snft.ng;4817;360;Oyo;OY;Irepo;KSH;13;17;8.900995137264612;3.9801573858385404;Ago Fulani;Calabar Street;Home;636;Obiora;Arase;male;pest control officer;32;1982-07-25;living common law;+234-38-1182876;landline;;;obiora.arase@sormas-n.com;4497;65;Oyo;OY;Kajola;KEH;12;97;8.026964400680317;3.3230870149043783;Opateye;Williams Street;Home;65;Oyo;OY;Kajola;KEH;12;175;8.191632807727093;3.319979103067192;Oke Oge;Kanjowon Street;Home;;SUO-OY-KEH-1
24;2015-06-24;8;12;2015-06-12;2978;2975;2;had direct physical contact with the body of the case (alive or dead);4044;581;Ajiriohene;Ibekwe;female;brewer and maltster;63;1952-04-16;single (not living common law);0802-8208894;mobile;0803-2100830;mobile;ajiriohene.ibekwe@ebokon.com;4008;143;Oyo;OY;Atiba;FMT;11;8;8.312825190903364;3.9578020725495078;Alagba;Chinedu Onyia Cresent;Home;82;Nifemi;Adeola;male;audio graphic designer;26;1988-07-21;separated (not living common law);+234-38-7392248;landline;;;n.adeola@sormas.net;4200;143;Oyo;OY;Atiba;FMT;11;200;8.222152475218927;3.836921702727888;Egbeda;Oke Akpayo Crescent;Home;143;Oyo;OY;Atiba;FMT;11;44;8.300853884666292;3.7894697090449974;Monija;Akhigbe Ave.;Home;;SUO-OY-FMT-1
24;2015-06-24;8;12;2015-06-12;4449;4292;4;slept, ate, or spent time in the same household or room as the case;6081;3;Ugochukwu ;Egerega;male;teacher;50;1965-01-25;widowed (not living common law);+234-38-2197218;landline;+234-38-9145652;landline;ugochukwu .egerega@ebokon.ng;6320;491;Oyo;OY;Saki West;SHK;16;320;8.569254253464742;3.161379414199085;Sabe;Notre Dame Close;Home;255;Gberbo;Esehagu;female;nurse;58;1956-06-23;single (not living common law);0705-5182178;mobile;0809-3601051;mobile;gberbo.esehagu@ebokon.ng;6336;491;Oyo;OY;Saki West;SHK;16;336;8.489394998722885;3.224280854260279;Boda;Umuamoha Close;Home;491;Oyo;OY;Saki West;SHK;16;81;8.647250454736648;2.962579263440226;Mua;Kpadeli Street;Place of Worship;Light Of Joy Cherubim Church;SUO-OY-SHK-1
24;2015-06-24;9;12;2015-06-12;117;1;5;;6321;172;Efe;Elegbede;male;physician;55;1960-01-15;single (not living common law);0706-8702154;mobile;0803-4408837;mobile;efe.elegbede@sormas-n.ng;31;735;Kano;KN;Albasu;ABS;1;31;11.584585773311112;9.029173126298147;Faragai;Taiwo Williams Crescent;Home;677;Nonso;Fabunmi;male;apprentice;16;1998-08-14;single (not living common law);+234-802-9867422;mobile;0706-7761747;mobile;nonso.fabunmi@snft.net;322;735;Kano;KN;Albasu;ABS;1;322;11.662327569833757;9.131488234266563;Sakwaya;Onuorie Street;Home;491;Oyo;OY;Saki West;SHK;16;321;8.530048290783629;3.1321591684560124;Saki;Nawfija Street;Hospital;Shall A;SUO-OY-SHK-1
24;2015-06-24;9;12;2015-06-12;4306;4137;3;touched or shared the linens, clothes, or dishes of the case;6022;699;Uche;Odunlami;male;smith;54;1961-02-13;living common law;0809-1983685;mobile;;;uche.odunlami@sormas.ng;6281;491;Oyo;OY;Saki West;SHK;16;281;8.688438218201226;3.061048482959056;Mejaw;Tunbosun Osobu Street;Home;28;Osezua;Sagoe;male;teacher;48;1966-08-08;married (and not separated);+234-705-7961116;mobile;;;osezua.sagoe@ebokon.net;5858;466;Oyo;OY;Ibarapa East;RUW;15;258;7.595376704481279;3.534250871409256;Ahiyangan;Erimwonghae street;Home;491;Oyo;OY;Saki West;SHK;16;22;8.64859832034968;3.3402350626805806;Owode;Offa Road;Hospital;Karari Health Post;SUO-OY-SHK-1
24;2015-06-24;12;16;2015-06-16;2832;2998;3;touched or shared the linens, clothes, or dishes of the case;4147;34;Oyindamola;Kontagora;female;management consultant;58;1956-09-18;married (and not separated);+234-705-7242248;mobile;;;oyindamola.kontagora@sormas.org;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;637;Olubowale;Akwashiki;male;school pupil;12;2003-10-04;single (not living common law);+234-806-4697122;mobile;;;olubowale.akwashiki@ebokon.ng;4288;143;Oyo;OY;Atiba;FMT;11;288;8.170357610201679;3.8762297427654118;Agbende;Ayodele Babalola Close;Home;143;Oyo;OY;Atiba;FMT;11;147;8.38664717158385;3.8962547700533907;Ajombadi;Adumike Street;Home;;COO-OY-AYT-1
24;2015-06-24;13;16;2015-06-16;763;928;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);1060;725;Olubowale;Katusi;male;glass production worker (worker in the glass industry);57;1957-01-07;divorced (not living common law);+234-64-155391;landline;+234-708-2421980;mobile;o.katusi@sormas.com;1009;268;Kano;KN;Gwarzo;GRZ;3;209;11.962857436156565;8.017318257307316;Lahadin Kara;Johnny Nwachukwu Street;Home;554;Faderera;Anyaoku;female;driller;19;1995-09-11;widowed (not living common law);+234-64-964355;landline;;;faderera.anyaoku@ebokon.ng;1534;766;Kano;KN;Kumbotso;KBT;4;334;11.961090980616898;8.571607778710268;Karkasara;Burundi Street;Home;268;Kano;KN;Gwarzo;GRZ;3;260;11.892895924834328;8.041377824458895;Ungwan Shida;Aniji Mbaikpa Close;Hospital;Kara Primary Health Centre;SUO-KN-GRZ-1
24;2015-06-24;14;17;2015-06-17;1456;1402;4;slept, ate, or spent time in the same household or room as the case;1865;425;Ikharo;Ezeh;male;shunting team manager;26;1988-10-22;married (and not separated);064-1224630;landline;;;ikharo.ezeh@sormas.edu;2356;752;Kano;KN;Nassarawa;NSR;6;356;12.001692991306488;8.579166368190442;Dakata;ODEH STREET;Home;110;Obehi;Solaja;male;psychiatrist;25;1989-07-10;living common law;0708-5063827;mobile;;;obehi.solaja@sormas.ng;1944;764;Kano;KN;Kiru;KKU;5;344;11.574177651976356;8.093150113809937;Sarkin Noma Mara;Sheik Salisu Mu'Azu Road;Home;764;Kano;KN;Kiru;KKU;5;265;11.40182510439557;8.170026182652974;Gajale;Commercial Ave;Hospital;Turawa Primary Health Centre;SUO-KN-KKU-1
25;2015-06-25;0;8;2015-06-08;403;342;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);471;424;Oluwakemi;Agbo;female;draughtsperson (draughtsman or -woman);57;1957-08-28;single (not living common law);+234-64-4120453;landline;+234-813-8457023;mobile;oluwakemi.agbo@sormas.com;757;296;Kano;KN;Dawakin Tofa;DTF;2;357;12.144528951676953;8.467766154177262;Dawanau;Lucinda Johnson Street;Home;631;Omoregie;Osanebi;male;nurse;23;1992-04-20;single (not living common law);0802-7384042;mobile;;;omoregie.osanebi@snft.org;471;296;Kano;KN;Dawakin Tofa;DTF;2;71;12.167766620147844;8.42850369537893;Tudun Fulani;Wokemba Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;71;12.167766620147844;8.42850369537893;Tudun Fulani;Wokemba Street;Home;;SUO-KN-DTF-1
25;2015-06-25;0;8;2015-06-08;1414;1358;5;;1882;340;Folaranmi;Abdullahi;male;cable car driver;39;1976-02-20;married (and not separated);+234-64-3955447;landline;;;f.abdullahi@sormas.edu;1758;764;Kano;KN;Kiru;KKU;5;158;11.351294236591253;8.202158629366936;Ungwan Tambaya;Aborishade Road;Home;562;Chisom;Boulaye;female;auxiliary shop assistant (shop worker or shelf filler);55;1959-12-31;single (not living common law);+234-64-4377145;landline;;;c.boulaye@sormas.ng;1882;764;Kano;KN;Kiru;KKU;5;282;11.549396252279593;8.186395284222368;Ungwan Kwabe;Unknown;Home;764;Kano;KN;Kiru;KKU;5;282;11.549396252279593;8.186395284222368;Ungwan Kwabe;Unknown;Home;;SUO-KN-KKU-1
25;2015-06-25;0;8;2015-06-08;2004;2110;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);2885;189;Mujeedat;Uchechukwu;female;soldier;63;1951-08-24;divorced (not living common law);064-2987275;landline;;;mujeedat.uchechukwu@sormas.org;2805;760;Kano;KN;Ungogo;UGG;8;5;12.098386318789956;8.511238576866877;Raudakeyi;Royal Palm Drive;Home;170;Odera;Onibiyo;female;student;20;1994-03-11;separated (not living common law);+234-706-3436893;mobile;+234-807-9020988;mobile;odera.onibiyo@snft.ng;2964;760;Kano;KN;Ungogo;UGG;8;164;12.052823461822634;8.485877915666997;Maganda;Ukpatu Street;Home;760;Kano;KN;Ungogo;UGG;8;85;12.058066493507223;8.53938453629739;Zaura;Afric Road;Hospital;Nigerian Air Force Primary Health Centre;SUO-KN-UGG-1
25;2015-06-25;0;8;2015-06-08;2352;2293;5;;3226;318;Ogunbanwo;Barka;male;construction or building site manager (site manager);38;1976-09-06;living common law;038-908078;landline;+234-38-975198;landline;ogunbanwo.barka@sormas.ng;3574;621;Oyo;OY;Ibadan North East;AGG;9;374;7.382533624192249;3.932077119153148;Omiyale;Ogabi Road;Home;522;Omuwonuola;Dyegh;female;school pupil;12;2002-09-19;single (not living common law);+234-813-6163094;mobile;+234-813-2673012;mobile;omuwonuola.dyegh@snft.ng;3574;621;Oyo;OY;Ibadan North East;AGG;9;374;7.382533624192249;3.932077119153148;Omiyale;Ogabi Road;Home;621;Oyo;OY;Ibadan North East;AGG;9;26;7.349566793208574;3.944299033557444;Omiyale;Ehme Mbano Street;Place of Worship;Sultan Bello Mosque;SUO-OY-AGG-1
25;2015-06-25;0;8;2015-06-08;2716;2717;4;slept, ate, or spent time in the same household or room as the case;3829;32;Kolufunse;Edeh;male;school pupil;12;2003-06-04;single (not living common law);+234-806-3767097;mobile;;;kolufunse.edeh@snft.ng;3829;614;Oyo;OY;Ibarapa North;AYT;10;229;7.683884161273587;3.081288625953046;Elekule;Mohamadu Ribadu;Home;383;Faderera;Aromire;female;knitter;34;1980-05-09;single (not living common law);+234-38-7393809;landline;+234-809-6905836;mobile;faderera.aromire@sormas-n.ng;3788;614;Oyo;OY;Ibarapa North;AYT;10;188;7.563422114517707;3.0625631607341925;Apata Omoeiye;Aweda Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;229;7.683884161273587;3.081288625953046;Elekule;Mohamadu Ribadu;Home;;COO-OY-AYT-1
25;2015-06-25;0;8;2015-06-08;3248;3197;2;had direct physical contact with the body of the case (alive or dead);4495;401;Ugochukwu ;Shonibare;male;nurse;58;1957-01-22;single (not living common law);+234-801-3068833;mobile;+234-703-8282111;mobile;ugochukwu .shonibare@ebokon.ng;4488;65;Oyo;OY;Kajola;KEH;12;88;8.07864434887556;3.430568769113923;Isemi Ile;Uzodinma Close;Home;636;Obiora;Arase;male;pest control officer;32;1982-07-25;living common law;+234-38-1182876;landline;;;obiora.arase@sormas-n.com;4497;65;Oyo;OY;Kajola;KEH;12;97;8.026964400680317;3.3230870149043783;Opateye;Williams Street;Home;65;Oyo;OY;Kajola;KEH;12;95;7.983227163945925;3.4325608507387386;Otu;Kashim Ibrahim Street;Home;;SUO-OY-KEH-1
25;2015-06-25;0;8;2015-06-08;3788;3789;5;;5356;259;Isoken;Ilerika;female;burial service;39;1975-04-09;married (and not separated);+234-801-7413690;mobile;+234-38-820058;landline;isoken.ilerika@sormas-n.com;5354;334;Oyo;OY;Ibadan North West;NRK;14;154;7.397990628962923;3.8582823081929956;Adegbite;Oladipo Diya Crescent;Home;56;Ciara;Ogunro;female;spa resort attendant (baths assistant);62;1953-05-26;married (and not separated);0813-3713048;mobile;;;c.ogunro@snft.ng;5263;334;Oyo;OY;Ibadan North West;NRK;14;63;7.397003620672708;3.8875212467989773;Odo Ona;Dan Tatashi to Gwarzo Road;Home;334;Oyo;OY;Ibadan North West;NRK;14;156;7.380870227410101;3.894962920433323;Ibadan;Agulu Lake Street;Bar;Plat'Num;COO-OY-NRK-1
25;2015-06-25;0;8;2015-06-08;4137;4136;3;touched or shared the linens, clothes, or dishes of the case;5857;28;Osezua;Sagoe;male;teacher;48;1966-08-08;married (and not separated);+234-705-7961116;mobile;;;osezua.sagoe@ebokon.net;5858;466;Oyo;OY;Ibarapa East;RUW;15;258;7.595376704481279;3.534250871409256;Ahiyangan;Erimwonghae street;Home;146;Olubowale;Duke;male;power station supervisor;64;1950-06-16;single (not living common law);+234-38-5055903;landline;;;olubowale.duke@sormas-n.ng;5897;466;Oyo;OY;Ibarapa East;RUW;15;297;7.551605394339568;3.3963601862004262;Budo Sule;Transit Village Road 3;Home;466;Oyo;OY;Ibarapa East;RUW;15;257;7.411219945686337;3.4934551124946305;Aba Adefoju;Durojaiye street;Place of Worship;Church Of Christ;SUO-OY-RUW-1
25;2015-06-25;1;8;2015-06-08;1219;1158;5;;1612;343;Umahi;Barka;male;dresser;62;1953-03-20;single (not living common law);+234-64-4423225;landline;;;umahi.barka@snft.net;1691;764;Kano;KN;Kiru;KKU;5;91;11.627077946540762;8.100653720210286;Ungwan Sha 1;Supermaster Crescent;Home;81;Ekpeyoawan;Envoh;female;sound engineer;58;1957-01-01;married (and not separated);0802-3712326;mobile;0703-3018261;mobile;ekpeyoawan.envoh@ebokon.org;1612;764;Kano;KN;Kiru;KKU;5;12;11.583345561876385;8.04242344133295;Ungwan Salihu;Beckley Estate Road;Home;764;Kano;KN;Kiru;KKU;5;12;11.583345561876385;8.04242344133295;Ungwan Salihu;Beckley Estate Road;Home;;SUO-KN-KKU-1
25;2015-06-25;1;8;2015-06-08;1267;1144;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);1595;329;Ololade;Oyesanya;male;stonemason or stonecutter (stonemason);49;1965-09-30;widowed (not living common law);0703-9485545;mobile;0708-9570795;mobile;ololade.oyesanya@sormas.org;1784;764;Kano;KN;Kiru;KKU;5;184;11.530848211294362;8.085800082683313;Ungwan Galadima;Universal road;Home;367;Olubusadi;Lanlehin;male;flower or shrub or plant grower;38;1976-07-14;single (not living common law);0802-7727456;mobile;0703-4707378;mobile;olubusadi.lanlehin@sormas-n.edu;1594;766;Kano;KN;Kumbotso;KBT;4;394;11.894359687974617;8.432767973085708;Kafin Alu;Close;Home;766;Kano;KN;Kumbotso;KBT;4;395;11.933467556992618;8.50587866907338;Darmanawa;Alhaji Asiyat Abeni Balogun Street;Hospital;Dorayi Karama Primary Health Centre;SUO-KN-KBT-1
25;2015-06-25;1;8;2015-06-08;1581;1582;2;had direct physical contact with the body of the case (alive or dead);2193;454;Akintommywa;Habe;male;school pupil;16;1999-01-18;single (not living common law);+234-64-9477395;landline;;;a.habe@sormas.com;2063;752;Kano;KN;Nassarawa;NSR;6;63;12.034851628889648;8.568991550024082;Wuro Bagga;Nuru Oniwo Street;Home;485;Agbomma;Omo;female;radio and tv technician;57;1958-06-03;widowed (not living common law);+234-64-5659981;landline;;;agbomma.omo@ebokon.edu;2194;752;Kano;KN;Nassarawa;NSR;6;194;12.037930053781118;8.545211107764137;Gyadi-Gyadin Arewa;Obasogie str;Home;752;Kano;KN;Nassarawa;NSR;6;193;11.996090030259483;8.573135102506305;Hotoro South;Olojowon Street;Marketplace;Tarauni Market;SUO-KN-NSR-1
